"idx","level_1","level_2","level_3","level_4","level_5"
3282,"08279801018","08279801","082798","08","09"
3283,"08279801019","08279801","082798","08","09"
3284,"08279801020","08279801","082798","08","09"
3285,"08279801021","08279801","082798","08","09"
3286,"08279801022","08279801","082798","08","09"
3287,"08279801023","08279801","082798","08","09"
3288,"08279801024","08279801","082798","08","09"
3289,"08279802001","08279802","082798","08","09"
3290,"08279802002","08279802","082798","08","09"
3291,"08279802003","08279802","082798","08","09"
3292,"08279802004","08279802","082798","08","09"
3293,"08279802005","08279802","082798","08","09"
3294,"08279802006","08279802","082798","08","09"
3295,"08279802008","08279802","082798","08","09"
3296,"08279802009","08279802","082798","08","09"
3297,"08279802011","08279802","082798","08","09"
3298,"08279802012","08279802","082798","08","09"
3299,"08279802014","08279802","082798","08","09"
3300,"08279802015","08279802","082798","08","09"
3301,"08279802016","08279802","082798","08","09"
3302,"08279802017","08279802","082798","08","09"
3303,"08279803001","08279803","082798","08","09"
3304,"08279803002","08279803","082798","08","09"
3305,"08279803003","08279803","082798","08","09"
3306,"08279803004","08279803","082798","08","09"
3307,"08279803005","08279803","082798","08","09"
3308,"08279803006","08279803","082798","08","09"
3309,"08279803007","08279803","082798","08","09"
3310,"08279803008","08279803","082798","08","09"
3311,"08279803014","08279803","082798","08","09"
3312,"08279803015","08279803","082798","08","09"
3313,"08279803016","08279803","082798","08","09"
3314,"08279803017","08279803","082798","08","09"
3315,"08279803018","08279803","082798","08","09"
3316,"08279803019","08279803","082798","08","09"
3317,"08279803020","08279803","082798","08","09"
3318,"08279804001","08279804","082798","08","09"
3319,"08279804002","08279804","082798","08","09"
3320,"08279804003","08279804","082798","08","09"
3321,"08279804004","08279804","082798","08","09"
3322,"08279804005","08279804","082798","08","09"
3323,"08279804006","08279804","082798","08","09"
3324,"08279804007","08279804","082798","08","09"
3325,"08279804008","08279804","082798","08","09"
3326,"08279804009","08279804","082798","08","09"
3327,"08279804010","08279804","082798","08","09"
3328,"08279804012","08279804","082798","08","09"
3329,"08279804013","08279804","082798","08","09"
3330,"08279804014","08279804","082798","08","09"
3331,"08279804015","08279804","082798","08","09"
3332,"08279804016","08279804","082798","08","09"
3333,"08279804017","08279804","082798","08","09"
3334,"08279804018","08279804","082798","08","09"
3335,"08279804019","08279804","082798","08","09"
3336,"08279804020","08279804","082798","08","09"
3337,"08279804021","08279804","082798","08","09"
3338,"08279804022","08279804","082798","08","09"
3339,"08279804023","08279804","082798","08","09"
3340,"08279804024","08279804","082798","08","09"
3341,"08279804025","08279804","082798","08","09"
3342,"08279804026","08279804","082798","08","09"
3343,"08279805001","08279805","082798","08","09"
3344,"08279805002","08279805","082798","08","09"
3345,"08279805003","08279805","082798","08","09"
3346,"08279805004","08279805","082798","08","09"
3347,"08279805005","08279805","082798","08","09"
3348,"08279805006","08279805","082798","08","09"
3349,"08279805007","08279805","082798","08","09"
3350,"08279805008","08279805","082798","08","09"
3351,"08279805009","08279805","082798","08","09"
3352,"08279805010","08279805","082798","08","09"
3353,"08279805011","08279805","082798","08","09"
3354,"08279805012","08279805","082798","08","09"
3355,"08279805013","08279805","082798","08","09"
3356,"08279805014","08279805","082798","08","09"
3357,"08279805015","08279805","082798","08","09"
3358,"08279805016","08279805","082798","08","09"
3359,"08279805017","08279805","082798","08","09"
3360,"08279805018","08279805","082798","08","09"
3361,"08279805019","08279805","082798","08","09"
3362,"08279805020","08279805","082798","08","09"
3363,"08279805021","08279805","082798","08","09"
3364,"08279805022","08279805","082798","08","09"
3365,"08279805023","08279805","082798","08","09"
3366,"08279805024","08279805","082798","08","09"
3367,"08279805025","08279805","082798","08","09"
3368,"08279805026","08279805","082798","08","09"
3369,"08279805027","08279805","082798","08","09"
3370,"08279805028","08279805","082798","08","09"
3371,"08279805029","08279805","082798","08","09"
3372,"08279806001","08279806","082798","08","09"
3373,"08279806002","08279806","082798","08","09"
3374,"08279806003","08279806","082798","08","09"
3375,"08279806004","08279806","082798","08","09"
3376,"08279806005","08279806","082798","08","09"
3377,"08279806006","08279806","082798","08","09"
3378,"08279806008","08279806","082798","08","09"
3379,"08279806009","08279806","082798","08","09"
3380,"08279806010","08279806","082798","08","09"
3381,"08279806011","08279806","082798","08","09"
3382,"08279806012","08279806","082798","08","09"
3383,"08279806013","08279806","082798","08","09"
3384,"08279806014","08279806","082798","08","09"
3385,"08279806016","08279806","082798","08","09"
3386,"08279806018","08279806","082798","08","09"
3387,"08279806020","08279806","082798","08","09"
3388,"08279806023","08279806","082798","08","09"
3389,"08279806024","08279806","082798","08","09"
3390,"08279806025","08279806","082798","08","09"
3391,"08279806026","08279806","082798","08","09"
3392,"08279806027","08279806","082798","08","09"
3393,"08279806028","08279806","082798","08","09"
3394,"08279806029","08279806","082798","08","09"
3395,"08279806030","08279806","082798","08","09"
3396,"08279806031","08279806","082798","08","09"
3397,"08279806032","08279806","082798","08","09"
3398,"08279806033","08279806","082798","08","09"
3399,"08279807001","08279807","082798","08","09"
3400,"08279807002","08279807","082798","08","09"
3401,"08279807003","08279807","082798","08","09"
3402,"08279807004","08279807","082798","08","09"
3403,"08280201001","08280201","082802","08","09"
3404,"08281901001","08281901","082819","08","09"
3405,"08281901002","08281901","082819","08","09"
3406,"08281901003","08281901","082819","08","09"
3407,"08282401001","08282401","082824","08","09"
3408,"08282401002","08282401","082824","08","09"
3409,"08282401003","08282401","082824","08","09"
3410,"08282401004","08282401","082824","08","09"
3411,"08282401005","08282401","082824","08","09"
3412,"08283001001","08283001","082830","08","09"
3413,"08283001002","08283001","082830","08","09"
3414,"08283001003","08283001","082830","08","09"
3415,"08283001004","08283001","082830","08","09"
3416,"08284501001","08284501","082845","08","09"
3417,"08284501002","08284501","082845","08","09"
3418,"08284501003","08284501","082845","08","09"
3419,"08284501004","08284501","082845","08","09"
3420,"08284502001","08284502","082845","08","09"
3421,"08284502002","08284502","082845","08","09"
3422,"08284502003","08284502","082845","08","09"
3423,"08285801001","08285801","082858","08","09"
3424,"08285801002","08285801","082858","08","09"
3425,"08285801004","08285801","082858","08","09"
3426,"08285802001","08285802","082858","08","09"
3427,"08285802002","08285802","082858","08","09"
3428,"08285803001","08285803","082858","08","09"
3429,"08285803002","08285803","082858","08","09"
3430,"08285803003","08285803","082858","08","09"
3431,"08286101001","08286101","082861","08","09"
3432,"08286101002","08286101","082861","08","09"
3433,"08287701001","08287701","082877","08","09"
3434,"08288301001","08288301","082883","08","09"
3435,"08289601001","08289601","082896","08","09"
3436,"08289601002","08289601","082896","08","09"
3437,"08289601003","08289601","082896","08","09"
3438,"08289601004","08289601","082896","08","09"
3439,"08290001001","08290001","082900","08","09"
3440,"08291701001","08291701","082917","08","09"
3441,"08291701002","08291701","082917","08","09"
3442,"08291701003","08291701","082917","08","09"
3443,"08291701004","08291701","082917","08","09"
3444,"08292201001","08292201","082922","08","09"
3445,"08293801001","08293801","082938","08","09"
3446,"08294301001","08294301","082943","08","09"
3447,"08295601001","08295601","082956","08","09"
3448,"08295601002","08295601","082956","08","09"
3449,"08295601003","08295601","082956","08","09"
3450,"08295601004","08295601","082956","08","09"
3451,"08295601005","08295601","082956","08","09"
3452,"08295601006","08295601","082956","08","09"
3453,"08295601007","08295601","082956","08","09"
3454,"08295601008","08295601","082956","08","09"
3455,"08295601009","08295601","082956","08","09"
3456,"08295601010","08295601","082956","08","09"
3457,"08296901001","08296901","082969","08","09"
3458,"08297501001","08297501","082975","08","09"
3459,"08298101001","08298101","082981","08","09"
3460,"08298102001","08298102","082981","08","09"
3461,"08298102002","08298102","082981","08","09"
3462,"08298102003","08298102","082981","08","09"
3463,"08298102004","08298102","082981","08","09"
3464,"08298102005","08298102","082981","08","09"
3465,"08298102006","08298102","082981","08","09"
3466,"08298103001","08298103","082981","08","09"
3467,"08298103003","08298103","082981","08","09"
3468,"08298103004","08298103","082981","08","09"
3469,"08298103005","08298103","082981","08","09"
3470,"08298103006","08298103","082981","08","09"
3471,"08298103007","08298103","082981","08","09"
3472,"08298103008","08298103","082981","08","09"
3473,"08298103009","08298103","082981","08","09"
3474,"08298103010","08298103","082981","08","09"
3475,"08298103011","08298103","082981","08","09"
3476,"08298103012","08298103","082981","08","09"
3477,"08298103013","08298103","082981","08","09"
3478,"08298104001","08298104","082981","08","09"
3479,"08298104002","08298104","082981","08","09"
3480,"08298104003","08298104","082981","08","09"
3481,"08298104004","08298104","082981","08","09"
3482,"08298105001","08298105","082981","08","09"
3483,"08299401001","08299401","082994","08","09"
3484,"08300801001","08300801","083008","08","09"
3485,"08300801002","08300801","083008","08","09"
3486,"08300801003","08300801","083008","08","09"
3487,"08300801004","08300801","083008","08","09"
3488,"08300801006","08300801","083008","08","09"
3489,"08301501001","08301501","083015","08","09"
3490,"08301501002","08301501","083015","08","09"
3491,"08301501003","08301501","083015","08","09"
3492,"08301501004","08301501","083015","08","09"
3493,"08301501005","08301501","083015","08","09"
3494,"08301501006","08301501","083015","08","09"
3495,"08301501007","08301501","083015","08","09"
3496,"08301501008","08301501","083015","08","09"
3497,"08301501009","08301501","083015","08","09"
3498,"08301501010","08301501","083015","08","09"
3499,"08301501011","08301501","083015","08","09"
3500,"08301501012","08301501","083015","08","09"
3501,"08301501013","08301501","083015","08","09"
3502,"08301501014","08301501","083015","08","09"
3503,"08301501015","08301501","083015","08","09"
3504,"08301501016","08301501","083015","08","09"
3505,"08301502001","08301502","083015","08","09"
3506,"08301502002","08301502","083015","08","09"
3507,"08301502003","08301502","083015","08","09"
3508,"08301502004","08301502","083015","08","09"
3509,"08301502005","08301502","083015","08","09"
3510,"08301502006","08301502","083015","08","09"
3511,"08301502007","08301502","083015","08","09"
3512,"08301502008","08301502","083015","08","09"
3513,"08301502009","08301502","083015","08","09"
3514,"08301502010","08301502","083015","08","09"
3515,"08301502011","08301502","083015","08","09"
3516,"08301502012","08301502","083015","08","09"
3517,"08301502013","08301502","083015","08","09"
3518,"08301502014","08301502","083015","08","09"
3519,"08301502015","08301502","083015","08","09"
3520,"08301502016","08301502","083015","08","09"
3521,"08301502017","08301502","083015","08","09"
3522,"08301502018","08301502","083015","08","09"
3523,"08301502019","08301502","083015","08","09"
3524,"08301502020","08301502","083015","08","09"
3525,"08301502021","08301502","083015","08","09"
3526,"08301502022","08301502","083015","08","09"
3527,"08301502023","08301502","083015","08","09"
3528,"08301502024","08301502","083015","08","09"
3529,"08301502025","08301502","083015","08","09"
3530,"08301502026","08301502","083015","08","09"
3531,"08301502027","08301502","083015","08","09"
3532,"08301502028","08301502","083015","08","09"
3533,"08301502029","08301502","083015","08","09"
3534,"08302001001","08302001","083020","08","09"
3535,"08302001002","08302001","083020","08","09"
