ca,pro,muni,dist,seccen,idx
09,08,080193,08019302,08019302001,773
09,08,080193,08019302,08019302001,774
09,08,080193,08019302,08019302002,775
09,08,080193,08019302,08019302002,776
09,08,080193,08019302,08019302002,777
09,08,080193,08019302,08019302003,778
09,08,080193,08019302,08019302003,779
09,08,080193,08019302,08019302003,780
09,08,080193,08019302,08019302004,781
09,08,080193,08019302,08019302004,782
09,08,080193,08019302,08019302004,783
09,08,080193,08019302,08019302005,784
09,08,080193,08019302,08019302005,785
09,08,080193,08019302,08019302005,786
09,08,080193,08019302,08019302006,787
09,08,080193,08019302,08019302006,788
09,08,080193,08019302,08019302006,789
09,08,080193,08019302,08019302007,790
09,08,080193,08019302,08019302007,791
09,08,080193,08019302,08019302007,792
09,08,080193,08019302,08019302008,793
09,08,080193,08019302,08019302008,794
09,08,080193,08019302,08019302008,795
09,08,080193,08019302,08019302009,796
09,08,080193,08019302,08019302009,797
09,08,080193,08019302,08019302009,798
09,08,080193,08019302,08019302010,799
09,08,080193,08019302,08019302010,800
09,08,080193,08019302,08019302010,801
09,08,080193,08019302,08019302011,802
09,08,080193,08019302,08019302011,803
09,08,080193,08019302,08019302011,804
09,08,080193,08019302,08019302012,805
09,08,080193,08019302,08019302012,806
09,08,080193,08019302,08019302012,807
09,08,080193,08019302,08019302013,808
09,08,080193,08019302,08019302013,809
09,08,080193,08019302,08019302013,810
09,08,080193,08019302,08019302014,811
09,08,080193,08019302,08019302014,812
09,08,080193,08019302,08019302014,813
09,08,080193,08019302,08019302015,814
09,08,080193,08019302,08019302015,815
09,08,080193,08019302,08019302015,816
09,08,080193,08019302,08019302016,817
09,08,080193,08019302,08019302016,818
09,08,080193,08019302,08019302016,819
09,08,080193,08019302,08019302017,820
09,08,080193,08019302,08019302017,821
09,08,080193,08019302,08019302017,822
09,08,080193,08019302,08019302018,823
09,08,080193,08019302,08019302018,824
09,08,080193,08019302,08019302018,825
09,08,080193,08019302,08019302019,826
09,08,080193,08019302,08019302019,827
09,08,080193,08019302,08019302019,828
09,08,080193,08019302,08019302020,829
09,08,080193,08019302,08019302020,830
09,08,080193,08019302,08019302020,831
09,08,080193,08019302,08019302021,832
09,08,080193,08019302,08019302021,833
09,08,080193,08019302,08019302021,834
09,08,080193,08019302,08019302022,835
09,08,080193,08019302,08019302022,836
09,08,080193,08019302,08019302022,837
09,08,080193,08019302,08019302023,838
09,08,080193,08019302,08019302023,839
09,08,080193,08019302,08019302023,840
09,08,080193,08019302,08019302024,841
09,08,080193,08019302,08019302024,842
09,08,080193,08019302,08019302024,843
09,08,080193,08019302,08019302025,844
09,08,080193,08019302,08019302025,845
09,08,080193,08019302,08019302025,846
09,08,080193,08019302,08019302026,847
09,08,080193,08019302,08019302026,848
09,08,080193,08019302,08019302026,849
09,08,080193,08019302,08019302027,850
09,08,080193,08019302,08019302027,851
09,08,080193,08019302,08019302027,852
09,08,080193,08019302,08019302028,853
09,08,080193,08019302,08019302028,854
09,08,080193,08019302,08019302028,855
09,08,080193,08019302,08019302029,856
09,08,080193,08019302,08019302029,857
09,08,080193,08019302,08019302029,858
09,08,080193,08019302,08019302030,859
09,08,080193,08019302,08019302030,860
09,08,080193,08019302,08019302030,861
09,08,080193,08019302,08019302031,862
09,08,080193,08019302,08019302031,863
09,08,080193,08019302,08019302031,864
09,08,080193,08019302,08019302032,865
09,08,080193,08019302,08019302032,866
09,08,080193,08019302,08019302032,867
09,08,080193,08019302,08019302033,868
09,08,080193,08019302,08019302033,869
09,08,080193,08019302,08019302033,870
09,08,080193,08019302,08019302034,871
09,08,080193,08019302,08019302034,872
09,08,080193,08019302,08019302034,873
09,08,080193,08019302,08019302035,874
09,08,080193,08019302,08019302035,875
09,08,080193,08019302,08019302035,876
09,08,080193,08019302,08019302036,877
09,08,080193,08019302,08019302036,878
09,08,080193,08019302,08019302036,879
09,08,080193,08019302,08019302037,880
09,08,080193,08019302,08019302037,881
09,08,080193,08019302,08019302037,882
09,08,080193,08019302,08019302038,883
09,08,080193,08019302,08019302038,884
09,08,080193,08019302,08019302038,885
09,08,080193,08019302,08019302039,886
09,08,080193,08019302,08019302039,887
09,08,080193,08019302,08019302039,888
09,08,080193,08019302,08019302040,889
09,08,080193,08019302,08019302040,890
09,08,080193,08019302,08019302040,891
09,08,080193,08019302,08019302041,892
09,08,080193,08019302,08019302041,893
09,08,080193,08019302,08019302041,894
09,08,080193,08019302,08019302042,895
09,08,080193,08019302,08019302042,896
09,08,080193,08019302,08019302042,897
09,08,080193,08019302,08019302043,898
09,08,080193,08019302,08019302043,899
09,08,080193,08019302,08019302043,900
09,08,080193,08019302,08019302044,901
09,08,080193,08019302,08019302044,902
09,08,080193,08019302,08019302044,903
09,08,080193,08019302,08019302045,904
09,08,080193,08019302,08019302045,905
09,08,080193,08019302,08019302045,906
09,08,080193,08019302,08019302046,907
09,08,080193,08019302,08019302046,908
09,08,080193,08019302,08019302046,909
09,08,080193,08019302,08019302047,910
09,08,080193,08019302,08019302047,911
09,08,080193,08019302,08019302047,912
09,08,080193,08019302,08019302048,913
09,08,080193,08019302,08019302048,914
09,08,080193,08019302,08019302048,915
09,08,080193,08019302,08019302049,916
09,08,080193,08019302,08019302049,917
09,08,080193,08019302,08019302049,918
09,08,080193,08019302,08019302050,919
09,08,080193,08019302,08019302050,920
09,08,080193,08019302,08019302050,921
09,08,080193,08019302,08019302051,922
09,08,080193,08019302,08019302051,923
09,08,080193,08019302,08019302051,924
09,08,080193,08019302,08019302052,925
09,08,080193,08019302,08019302052,926
09,08,080193,08019302,08019302052,927
09,08,080193,08019302,08019302053,928
09,08,080193,08019302,08019302053,929
09,08,080193,08019302,08019302053,930
09,08,080193,08019302,08019302054,931
09,08,080193,08019302,08019302054,932
09,08,080193,08019302,08019302054,933
09,08,080193,08019302,08019302055,934
09,08,080193,08019302,08019302055,935
09,08,080193,08019302,08019302055,936
09,08,080193,08019302,08019302056,937
09,08,080193,08019302,08019302056,938
09,08,080193,08019302,08019302056,939
09,08,080193,08019302,08019302057,940
09,08,080193,08019302,08019302057,941
09,08,080193,08019302,08019302057,942
09,08,080193,08019302,08019302058,943
09,08,080193,08019302,08019302058,944
09,08,080193,08019302,08019302058,945
09,08,080193,08019302,08019302059,946
09,08,080193,08019302,08019302059,947
09,08,080193,08019302,08019302059,948
09,08,080193,08019302,08019302060,949
09,08,080193,08019302,08019302060,950
09,08,080193,08019302,08019302060,951
09,08,080193,08019302,08019302061,952
09,08,080193,08019302,08019302061,953
09,08,080193,08019302,08019302061,954
09,08,080193,08019302,08019302062,955
09,08,080193,08019302,08019302062,956
09,08,080193,08019302,08019302062,957
09,08,080193,08019302,08019302063,958
09,08,080193,08019302,08019302063,959
09,08,080193,08019302,08019302063,960
09,08,080193,08019302,08019302064,961
09,08,080193,08019302,08019302064,962
09,08,080193,08019302,08019302064,963
09,08,080193,08019302,08019302065,964
09,08,080193,08019302,08019302065,965
09,08,080193,08019302,08019302065,966
09,08,080193,08019302,08019302066,967
09,08,080193,08019302,08019302066,968
09,08,080193,08019302,08019302066,969
09,08,080193,08019302,08019302067,970
09,08,080193,08019302,08019302067,971
09,08,080193,08019302,08019302067,972
09,08,080193,08019302,08019302068,973
09,08,080193,08019302,08019302068,974
09,08,080193,08019302,08019302068,975
09,08,080193,08019302,08019302069,976
09,08,080193,08019302,08019302069,977
09,08,080193,08019302,08019302069,978
09,08,080193,08019302,08019302070,979
09,08,080193,08019302,08019302070,980
09,08,080193,08019302,08019302070,981
09,08,080193,08019302,08019302071,982
09,08,080193,08019302,08019302071,983
09,08,080193,08019302,08019302071,984
09,08,080193,08019302,08019302072,985
09,08,080193,08019302,08019302072,986
09,08,080193,08019302,08019302072,987
09,08,080193,08019302,08019302073,988
09,08,080193,08019302,08019302073,989
09,08,080193,08019302,08019302073,990
09,08,080193,08019302,08019302074,991
09,08,080193,08019302,08019302074,992
09,08,080193,08019302,08019302074,993
09,08,080193,08019302,08019302075,994
09,08,080193,08019302,08019302075,995
09,08,080193,08019302,08019302075,996
09,08,080193,08019302,08019302076,997
09,08,080193,08019302,08019302076,998
09,08,080193,08019302,08019302076,999
09,08,080193,08019302,08019302077,1000
09,08,080193,08019302,08019302077,1001
09,08,080193,08019302,08019302077,1002
09,08,080193,08019302,08019302078,1003
09,08,080193,08019302,08019302078,1004
09,08,080193,08019302,08019302078,1005
09,08,080193,08019302,08019302079,1006
09,08,080193,08019302,08019302079,1007
09,08,080193,08019302,08019302079,1008
09,08,080193,08019302,08019302080,1009
09,08,080193,08019302,08019302080,1010
09,08,080193,08019302,08019302080,1011
09,08,080193,08019302,08019302081,1012
09,08,080193,08019302,08019302081,1013
09,08,080193,08019302,08019302081,1014
09,08,080193,08019302,08019302082,1015
09,08,080193,08019302,08019302082,1016
09,08,080193,08019302,08019302082,1017
09,08,080193,08019302,08019302083,1018
09,08,080193,08019302,08019302083,1019
09,08,080193,08019302,08019302083,1020
09,08,080193,08019302,08019302084,1021
09,08,080193,08019302,08019302084,1022
09,08,080193,08019302,08019302084,1023
09,08,080193,08019302,08019302085,1024
09,08,080193,08019302,08019302085,1025
09,08,080193,08019302,08019302085,1026
09,08,080193,08019302,08019302086,1027
09,08,080193,08019302,08019302086,1028
09,08,080193,08019302,08019302086,1029
09,08,080193,08019302,08019302087,1030
09,08,080193,08019302,08019302087,1031
09,08,080193,08019302,08019302087,1032
09,08,080193,08019302,08019302088,1033
09,08,080193,08019302,08019302088,1034
09,08,080193,08019302,08019302088,1035
09,08,080193,08019302,08019302089,1036
09,08,080193,08019302,08019302089,1037
09,08,080193,08019302,08019302089,1038
09,08,080193,08019302,08019302090,1039
09,08,080193,08019302,08019302090,1040
09,08,080193,08019302,08019302090,1041
09,08,080193,08019302,08019302091,1042
09,08,080193,08019302,08019302091,1043
09,08,080193,08019302,08019302091,1044
09,08,080193,08019302,08019302092,1045
09,08,080193,08019302,08019302092,1046
09,08,080193,08019302,08019302092,1047
09,08,080193,08019302,08019302093,1048
09,08,080193,08019302,08019302093,1049
09,08,080193,08019302,08019302093,1050
09,08,080193,08019302,08019302094,1051
09,08,080193,08019302,08019302094,1052
09,08,080193,08019302,08019302094,1053
09,08,080193,08019302,08019302095,1054
09,08,080193,08019302,08019302095,1055
09,08,080193,08019302,08019302095,1056
09,08,080193,08019302,08019302096,1057
09,08,080193,08019302,08019302096,1058
09,08,080193,08019302,08019302096,1059
09,08,080193,08019302,08019302097,1060
09,08,080193,08019302,08019302097,1061
09,08,080193,08019302,08019302097,1062
09,08,080193,08019302,08019302098,1063
09,08,080193,08019302,08019302098,1064
09,08,080193,08019302,08019302098,1065
09,08,080193,08019302,08019302099,1066
09,08,080193,08019302,08019302099,1067
09,08,080193,08019302,08019302099,1068
09,08,080193,08019302,08019302100,1069
09,08,080193,08019302,08019302100,1070
09,08,080193,08019302,08019302100,1071
09,08,080193,08019302,08019302101,1072
09,08,080193,08019302,08019302101,1073
09,08,080193,08019302,08019302101,1074
09,08,080193,08019302,08019302102,1075
09,08,080193,08019302,08019302102,1076
09,08,080193,08019302,08019302102,1077
09,08,080193,08019302,08019302103,1078
09,08,080193,08019302,08019302103,1079
09,08,080193,08019302,08019302103,1080
09,08,080193,08019302,08019302104,1081
09,08,080193,08019302,08019302104,1082
09,08,080193,08019302,08019302104,1083
09,08,080193,08019302,08019302105,1084
09,08,080193,08019302,08019302105,1085
09,08,080193,08019302,08019302105,1086
09,08,080193,08019302,08019302106,1087
09,08,080193,08019302,08019302106,1088
09,08,080193,08019302,08019302106,1089
09,08,080193,08019302,08019302107,1090
09,08,080193,08019302,08019302107,1091
09,08,080193,08019302,08019302107,1092
09,08,080193,08019302,08019302108,1093
09,08,080193,08019302,08019302108,1094
09,08,080193,08019302,08019302108,1095
09,08,080193,08019302,08019302109,1096
09,08,080193,08019302,08019302109,1097
09,08,080193,08019302,08019302109,1098
09,08,080193,08019302,08019302110,1099
09,08,080193,08019302,08019302110,1100
09,08,080193,08019302,08019302110,1101
09,08,080193,08019302,08019302111,1102
09,08,080193,08019302,08019302111,1103
09,08,080193,08019302,08019302111,1104
09,08,080193,08019302,08019302112,1105
09,08,080193,08019302,08019302112,1106
09,08,080193,08019302,08019302112,1107
09,08,080193,08019302,08019302113,1108
09,08,080193,08019302,08019302113,1109
09,08,080193,08019302,08019302113,1110
09,08,080193,08019302,08019302114,1111
09,08,080193,08019302,08019302114,1112
09,08,080193,08019302,08019302114,1113
09,08,080193,08019302,08019302115,1114
09,08,080193,08019302,08019302115,1115
09,08,080193,08019302,08019302115,1116
09,08,080193,08019302,08019302116,1117
09,08,080193,08019302,08019302116,1118
09,08,080193,08019302,08019302116,1119
09,08,080193,08019302,08019302117,1120
09,08,080193,08019302,08019302117,1121
09,08,080193,08019302,08019302117,1122
09,08,080193,08019302,08019302118,1123
09,08,080193,08019302,08019302118,1124
09,08,080193,08019302,08019302118,1125
09,08,080193,08019302,08019302119,1126
09,08,080193,08019302,08019302119,1127
09,08,080193,08019302,08019302119,1128
09,08,080193,08019302,08019302120,1129
09,08,080193,08019302,08019302120,1130
09,08,080193,08019302,08019302120,1131
09,08,080193,08019302,08019302121,1132
09,08,080193,08019302,08019302121,1133
09,08,080193,08019302,08019302121,1134
09,08,080193,08019302,08019302122,1135
09,08,080193,08019302,08019302122,1136
09,08,080193,08019302,08019302122,1137
09,08,080193,08019302,08019302123,1138
09,08,080193,08019302,08019302123,1139
09,08,080193,08019302,08019302123,1140
09,08,080193,08019302,08019302124,1141
09,08,080193,08019302,08019302124,1142
09,08,080193,08019302,08019302124,1143
09,08,080193,08019302,08019302125,1144
09,08,080193,08019302,08019302125,1145
09,08,080193,08019302,08019302125,1146
09,08,080193,08019302,08019302126,1147
09,08,080193,08019302,08019302126,1148
09,08,080193,08019302,08019302126,1149
09,08,080193,08019302,08019302127,1150
09,08,080193,08019302,08019302127,1151
09,08,080193,08019302,08019302127,1152
09,08,080193,08019302,08019302128,1153
09,08,080193,08019302,08019302128,1154
09,08,080193,08019302,08019302128,1155
09,08,080193,08019302,08019302129,1156
09,08,080193,08019302,08019302129,1157
09,08,080193,08019302,08019302129,1158
09,08,080193,08019302,08019302130,1159
09,08,080193,08019302,08019302130,1160
09,08,080193,08019302,08019302130,1161
09,08,080193,08019302,08019302131,1162
09,08,080193,08019302,08019302131,1163
09,08,080193,08019302,08019302131,1164
09,08,080193,08019302,08019302132,1165
09,08,080193,08019302,08019302132,1166
09,08,080193,08019302,08019302132,1167
09,08,080193,08019302,08019302133,1168
09,08,080193,08019302,08019302133,1169
09,08,080193,08019302,08019302133,1170
09,08,080193,08019302,08019302134,1171
09,08,080193,08019302,08019302134,1172
09,08,080193,08019302,08019302134,1173
09,08,080193,08019302,08019302135,1174
09,08,080193,08019302,08019302135,1175
09,08,080193,08019302,08019302135,1176
09,08,080193,08019302,08019302136,1177
09,08,080193,08019302,08019302136,1178
09,08,080193,08019302,08019302136,1179
09,08,080193,08019302,08019302137,1180
09,08,080193,08019302,08019302137,1181
09,08,080193,08019302,08019302137,1182
